all_id,pref,municipalities,townblock,latitude,longitude
106503,愛知県,名古屋市中川区,一色新町三丁目,35.126862,136.827653
106504,愛知県,名古屋市中川区,石場町一丁目,35.148769,136.883989
106505,愛知県,名古屋市中川区,石場町二丁目,35.148045,136.883515
106506,愛知県,名古屋市中川区,石場町三丁目,35.147255,136.883759
106507,愛知県,名古屋市中川区,石場町四丁目,35.146457,136.883582
106508,愛知県,名古屋市中川区,一柳通一丁目,35.145669,136.847000
106509,愛知県,名古屋市中川区,一柳通二丁目,35.145016,136.845401
106510,愛知県,名古屋市中川区,岩塚町,35.148262,136.851228
106511,愛知県,名古屋市中川区,牛立町一丁目,35.139551,136.885234
106512,愛知県,名古屋市中川区,牛立町二丁目,35.138871,136.883125
106513,愛知県,名古屋市中川区,牛立町三丁目,35.137653,136.884996
106514,愛知県,名古屋市中川区,牛立町四丁目,35.137362,136.883150
106515,愛知県,名古屋市中川区,牛立町五丁目,35.136212,136.884811
106516,愛知県,名古屋市中川区,打出一丁目,35.138532,136.841239
106517,愛知県,名古屋市中川区,打出二丁目,35.134619,136.840551
106518,愛知県,名古屋市中川区,打出町,35.131930,136.841139
106519,愛知県,名古屋市中川区,打出本町七丁目,35.132172,136.842183
106520,愛知県,名古屋市中川区,打中一丁目,35.138578,136.843527
106521,愛知県,名古屋市中川区,打中二丁目,35.134565,136.843507
106522,愛知県,名古屋市中川区,馬手町一丁目,35.130382,136.864752
106523,愛知県,名古屋市中川区,馬手町二丁目,35.128739,136.865009
106524,愛知県,名古屋市中川区,馬手町三丁目,35.127524,136.865224
106525,愛知県,名古屋市中川区,運河町,35.159582,136.885099
106526,愛知県,名古屋市中川区,運河通一丁目,35.158679,136.885200
106527,愛知県,名古屋市中川区,榎津西町,35.134750,136.819445
106528,愛知県,名古屋市中川区,榎松町,35.132504,136.818648
106529,愛知県,名古屋市中川区,江松一丁目,35.129880,136.822483
106530,愛知県,名古屋市中川区,江松二丁目,35.127824,136.821795
106531,愛知県,名古屋市中川区,江松三丁目,35.123105,136.824709
106532,愛知県,名古屋市中川区,江松四丁目,35.120165,136.826139
106533,愛知県,名古屋市中川区,江松五丁目,35.123128,136.822461
106534,愛知県,名古屋市中川区,江松西町,35.128660,136.819174
106535,愛知県,名古屋市中川区,笈瀬町一丁目,35.150896,136.881922
106536,愛知県,名古屋市中川区,笈瀬町二丁目,35.149602,136.881185
106537,愛知県,名古屋市中川区,応仁町一丁目,35.138720,136.881287
106538,愛知県,名古屋市中川区,応仁町二丁目,35.137286,136.881618
106539,愛知県,名古屋市中川区,大塩町一丁目,35.130746,136.860441
106540,愛知県,名古屋市中川区,大塩町二丁目,35.129558,136.860749
106541,愛知県,名古屋市中川区,大塩町三丁目,35.128564,136.860462
106542,愛知県,名古屋市中川区,大畑町一丁目,35.132793,136.867029
106543,愛知県,名古屋市中川区,大畑町二丁目,35.130437,136.867311
106544,愛知県,名古屋市中川区,大山町,35.130018,136.878932
106545,愛知県,名古屋市中川区,押元町一丁目,35.139493,136.866176
106546,愛知県,名古屋市中川区,押元町二丁目,35.138881,136.868098
106547,愛知県,名古屋市中川区,尾頭橋一丁目,35.144159,136.894215
106548,愛知県,名古屋市中川区,尾頭橋二丁目,35.143382,136.889666
106549,愛知県,名古屋市中川区,尾頭橋三丁目,35.145061,136.890372
106550,愛知県,名古屋市中川区,尾頭橋四丁目,35.148106,136.889315
106551,愛知県,名古屋市中川区,尾頭橋通一丁目,35.142220,136.895422
106552,愛知県,名古屋市中川区,開平町一丁目,35.146108,136.846571
106553,愛知県,名古屋市中川区,開平町二丁目,35.145512,136.845093
106554,愛知県,名古屋市中川区,掛入町一丁目,35.127605,136.862753
106555,愛知県,名古屋市中川区,掛入町二丁目,35.126568,136.862411
106556,愛知県,名古屋市中川区,掛入町三丁目,35.125566,136.862491
106557,愛知県,名古屋市中川区,烏森町,35.151146,136.862239
106558,愛知県,名古屋市中川区,かの里一丁目,35.132400,136.814006
106559,愛知県,名古屋市中川区,かの里二丁目,35.128308,136.817000
106560,愛知県,名古屋市中川区,かの里三丁目,35.128470,136.814983
106561,愛知県,名古屋市中川区,上高畑一丁目,35.144319,136.858302
106562,愛知県,名古屋市中川区,上高畑二丁目,35.144589,136.854667
106563,愛知県,名古屋市中川区,上流町一丁目,35.133678,136.863957
106564,愛知県,名古屋市中川区,上流町二丁目,35.132316,136.864541
106565,愛知県,名古屋市中川区,上脇町一丁目,35.137424,136.872476
106566,愛知県,名古屋市中川区,上脇町二丁目,35.135798,136.872368
106567,愛知県,名古屋市中川区,川前町,35.145187,136.836896
106568,愛知県,名古屋市中川区,北江町一丁目,35.126172,136.868020
106569,愛知県,名古屋市中川区,北江町二丁目,35.126157,136.867068
106570,愛知県,名古屋市中川区,北江町三丁目,35.126169,136.865176
106571,愛知県,名古屋市中川区,清川町一丁目,35.139658,136.877489
106572,愛知県,名古屋市中川区,清川町二丁目,35.138549,136.877620
106573,愛知県,名古屋市中川区,清川町三丁目,35.137199,136.877652
106574,愛知県,名古屋市中川区,清川町四丁目,35.135632,136.877708
106575,愛知県,名古屋市中川区,清川町五丁目,35.133902,136.877662
106576,愛知県,名古屋市中川区,清川町六丁目,35.132255,136.877681
106577,愛知県,名古屋市中川区,清船町一丁目,35.139186,136.874777
106578,愛知県,名古屋市中川区,清船町二丁目,35.137094,136.874717
106579,愛知県,名古屋市中川区,清船町三丁目,35.135523,136.874866
106580,愛知県,名古屋市中川区,清船町四丁目,35.133865,136.874803
106581,愛知県,名古屋市中川区,清船町五丁目,35.132173,136.874858
106582,愛知県,名古屋市中川区,吉良町,35.139898,136.861608
106583,愛知県,名古屋市中川区,草平町一丁目,35.130990,136.855248
106584,愛知県,名古屋市中川区,草平町二丁目,35.129639,136.855352
106585,愛知県,名古屋市中川区,供米田一丁目,35.136007,136.816784
106586,愛知県,名古屋市中川区,供米田二丁目,35.135409,136.813612
106587,愛知県,名古屋市中川区,供米田三丁目,35.135119,136.810323
106588,愛知県,名古屋市中川区,小碓通一丁目,35.123971,136.869108
106589,愛知県,名古屋市中川区,小碓通二丁目,35.122855,136.869225
106590,愛知県,名古屋市中川区,小碓通三丁目,35.121732,136.869367
106591,愛知県,名古屋市中川区,小碓通四丁目,35.120533,136.869364
106592,愛知県,名古屋市中川区,小碓通五丁目,35.119183,136.869057
106593,愛知県,名古屋市中川区,九重町,35.156976,136.875184
106594,愛知県,名古屋市中川区,小城町一丁目,35.135582,136.862018
106595,愛知県,名古屋市中川区,小城町二丁目,35.135175,136.860872
106596,愛知県,名古屋市中川区,小塚町,35.138657,136.863975
106597,愛知県,名古屋市中川区,五女子一丁目,35.144431,136.884555
106598,愛知県,名古屋市中川区,五女子二丁目,35.142330,136.883700
106599,愛知県,名古屋市中川区,五女子町一丁目,35.145242,136.882801
106600,愛知県,名古屋市中川区,五女子町二丁目,35.144461,136.882377
106601,愛知県,名古屋市中川区,五女子町三丁目,35.143367,136.882281
106602,愛知県,名古屋市中川区,五女子町四丁目,35.142525,136.882081
106603,愛知県,名古屋市中川区,五女子町五丁目,35.141588,136.881564
106604,愛知県,名古屋市中川区,小本一丁目,35.148517,136.862385
106605,愛知県,名古屋市中川区,小本二丁目,35.144935,136.863068
106606,愛知県,名古屋市中川区,小本三丁目,35.144812,136.861095
106607,愛知県,名古屋市中川区,小本本町一丁目,35.146256,136.865984
106608,愛知県,名古屋市中川区,小本本町二丁目,35.144300,136.865422
106609,愛知県,名古屋市中川区,小本本町三丁目,35.142252,136.864462
106610,愛知県,名古屋市中川区,五月通一丁目,35.155961,136.872433
106611,愛知県,名古屋市中川区,五月通二丁目,35.155220,136.872891
106612,愛知県,名古屋市中川区,五月通三丁目,35.154109,136.872639
106613,愛知県,名古屋市中川区,五月通四丁目,35.153171,136.872422
106614,愛知県,名古屋市中川区,五月南通一丁目,35.152210,136.872505
106615,愛知県,名古屋市中川区,五月南通二丁目,35.151078,136.872451
106616,愛知県,名古屋市中川区,五月南通三丁目,35.149940,136.872435
106617,愛知県,名古屋市中川区,山王一丁目,35.153366,136.891141
106618,愛知県,名古屋市中川区,山王二丁目,35.148875,136.893575
106619,愛知県,名古屋市中川区,山王三丁目,35.150789,136.891015
106620,愛知県,名古屋市中川区,山王四丁目,35.147580,136.891806
106621,愛知県,名古屋市中川区,四女子町一丁目,35.145739,136.872938
106622,愛知県,名古屋市中川区,四女子町二丁目,35.144070,136.872847
106623,愛知県,名古屋市中川区,四女子町三丁目,35.145781,136.870792
106624,愛知県,名古屋市中川区,四女子町四丁目,35.144551,136.870323
106625,愛知県,名古屋市中川区,篠原橋通一丁目,35.140913,136.872869
106626,愛知県,名古屋市中川区,篠原橋通二丁目,35.140507,136.868450
106627,愛知県,名古屋市中川区,篠原橋通三丁目,35.140466,136.864469
106628,愛知県,名古屋市中川区,島井町,35.155769,136.817989
106629,愛知県,名古屋市中川区,下之一色町,35.119252,136.835954
106630,愛知県,名古屋市中川区,十一番町一丁目,35.124974,136.879960
106631,愛知県,名古屋市中川区,十一番町二丁目,35.124183,136.879786
106632,愛知県,名古屋市中川区,十一番町三丁目,35.122839,136.879965
106633,愛知県,名古屋市中川区,十一番町四丁目,35.121796,136.880033
106634,愛知県,名古屋市中川区,十一番町五丁目,35.120718,136.879854
106635,愛知県,名古屋市中川区,十一番町六丁目,35.119781,136.879880
106636,愛知県,名古屋市中川区,十一番町七丁目,35.118915,136.879883
106637,愛知県,名古屋市中川区,十番町一丁目,35.124773,136.882336
106638,愛知県,名古屋市中川区,十番町二丁目,35.123838,136.882306
106639,愛知県,名古屋市中川区,十番町三丁目,35.122860,136.882229
106640,愛知県,名古屋市中川区,十番町四丁目,35.121779,136.882149
106641,愛知県,名古屋市中川区,十番町五丁目,35.120612,136.882125
106642,愛知県,名古屋市中川区,十番町六丁目,35.119777,136.881948
106643,愛知県,名古屋市中川区,十番町七丁目,35.118912,136.881861
106644,愛知県,名古屋市中川区,正徳町一丁目,35.121652,136.863714
106645,愛知県,名古屋市中川区,松年町一丁目,35.123983,136.873384
106646,愛知県,名古屋市中川区,松年町二丁目,35.122804,136.873341
106647,愛知県,名古屋市中川区,松年町三丁目,35.121767,136.873335
106648,愛知県,名古屋市中川区,松年町四丁目,35.120284,136.873304
106649,愛知県,名古屋市中川区,松年町五丁目,35.119152,136.873384
106650,愛知県,名古屋市中川区,昭明町一丁目,35.124059,136.871423
106651,愛知県,名古屋市中川区,昭明町二丁目,35.122860,136.870918
106652,愛知県,名古屋市中川区,昭明町三丁目,35.121763,136.871041
106653,愛知県,名古屋市中川区,昭明町四丁目,35.120662,136.870962
106654,愛知県,名古屋市中川区,昭明町五丁目,35.119094,136.870714
106655,愛知県,名古屋市中川区,昭和橋通一丁目,35.125031,136.873376
106656,愛知県,名古屋市中川区,昭和橋通二丁目,35.124916,136.870685
106657,愛知県,名古屋市中川区,昭和橋通三丁目,35.124916,136.868091
106658,愛知県,名古屋市中川区,昭和橋通四丁目,35.124671,136.864966
106659,愛知県,名古屋市中川区,昭和橋通五丁目,35.124457,136.861335
106660,愛知県,名古屋市中川区,昭和橋通六丁目,35.124284,136.857531
106661,愛知県,名古屋市中川区,昭和橋通九丁目,35.123743,136.842902
106662,愛知県,名古屋市中川区,神郷町一丁目,35.135149,136.881739
106663,愛知県,名古屋市中川区,神郷町二丁目,35.132966,136.880815
106664,愛知県,名古屋市中川区,神郷町三丁目,35.130045,136.879928
106665,愛知県,名古屋市中川区,助光一丁目,35.138298,136.827251
106666,愛知県,名古屋市中川区,助光二丁目,35.135741,136.827148
106667,愛知県,名古屋市中川区,助光三丁目,35.132698,136.827366
106668,愛知県,名古屋市中川区,澄池町,35.150638,136.874513
106669,愛知県,名古屋市中川区,宗円町一丁目,35.145998,136.868456
106670,愛知県,名古屋市中川区,宗円町二丁目,35.145240,136.868160
106671,愛知県,名古屋市中川区,外新町一丁目,35.128320,136.883590
106672,愛知県,名古屋市中川区,外新町二丁目,35.128389,136.882127
106673,愛知県,名古屋市中川区,外新町三丁目,35.128332,136.880604
106674,愛知県,名古屋市中川区,外新町四丁目,35.128071,136.879048
106675,愛知県,名古屋市中川区,大地,35.161605,136.833154
106676,愛知県,名古屋市中川区,大当郎一丁目,35.133315,136.834655
106677,愛知県,名古屋市中川区,大当郎二丁目,35.133345,136.831248
106678,愛知県,名古屋市中川区,大当郎三丁目,35.129402,136.834235
106679,愛知県,名古屋市中川区,大蟷螂町,35.131944,136.836712
106680,愛知県,名古屋市中川区,太平通一丁目,35.142422,136.870625
106681,愛知県,名古屋市中川区,太平通二丁目,35.139383,136.870598
106682,愛知県,名古屋市中川区,太平通三丁目,35.136657,136.869820
106683,愛知県,名古屋市中川区,太平通四丁目,35.134285,136.869339
106684,愛知県,名古屋市中川区,太平通五丁目,35.131812,136.869062
106685,愛知県,名古屋市中川区,太平通六丁目,35.129348,136.869161
106686,愛知県,名古屋市中川区,太平通七丁目,35.126776,136.869048
106687,愛知県,名古屋市中川区,高杉町,35.125802,136.842793
106688,愛知県,名古屋市中川区,高畑一丁目,35.141879,136.855125
106689,愛知県,名古屋市中川区,高畑二丁目,35.137513,136.855056
106690,愛知県,名古屋市中川区,高畑三丁目,35.138455,136.852206
106691,愛知県,名古屋市中川区,高畑四丁目,35.141914,136.851393
106692,愛知県,名古屋市中川区,高畑五丁目,35.144839,136.851188
106693,愛知県,名古屋市中川区,玉川町一丁目,35.123480,136.877982
106694,愛知県,名古屋市中川区,玉川町二丁目,35.121367,136.878164
106695,愛知県,名古屋市中川区,玉川町三丁目,35.120055,136.878218
106696,愛知県,名古屋市中川区,玉川町四丁目,35.118842,136.878154
106697,愛知県,名古屋市中川区,玉船町一丁目,35.123370,136.875251
106698,愛知県,名古屋市中川区,玉船町二丁目,35.121404,136.875194
106699,愛知県,名古屋市中川区,玉船町三丁目,35.119980,136.875338
106700,愛知県,名古屋市中川区,玉船町四丁目,35.118849,136.875357
106701,愛知県,名古屋市中川区,丹後町一丁目,35.135428,136.882620
106702,愛知県,名古屋市中川区,丹後町二丁目,35.133218,136.881978
106703,愛知県,名古屋市中川区,中京南通二丁目,35.148204,136.874344
106704,愛知県,名古屋市中川区,中京南通三丁目,35.147343,136.873322
106705,愛知県,名古屋市中川区,中郷一丁目,35.138453,136.849446
106706,愛知県,名古屋市中川区,中郷二丁目,35.138929,136.845986
106707,愛知県,名古屋市中川区,中郷三丁目,35.134533,136.846371
106708,愛知県,名古屋市中川区,中郷四丁目,35.134383,136.849729
106709,愛知県,名古屋市中川区,中郷五丁目,35.130992,136.849915
106710,愛知県,名古屋市中川区,月島町,35.156232,136.882310
106711,愛知県,名古屋市中川区,辻畑町,35.146912,136.864662
106712,愛知県,名古屋市中川区,蔦元町一丁目,35.143256,136.872985
106713,愛知県,名古屋市中川区,蔦元町二丁目,35.141940,136.872853
106714,愛知県,名古屋市中川区,土野町,35.144980,136.840563
106715,愛知県,名古屋市中川区,露橋一丁目,35.151706,136.887127
106716,愛知県,名古屋市中川区,露橋二丁目,35.147151,136.886175
106717,愛知県,名古屋市中川区,露橋町,35.151662,136.883631
106718,愛知県,名古屋市中川区,戸田一丁目,35.141656,136.807491
106719,愛知県,名古屋市中川区,戸田二丁目,35.139439,136.807356
106720,愛知県,名古屋市中川区,戸田三丁目,35.137665,136.807177
106721,愛知県,名古屋市中川区,戸田四丁目,35.135529,136.806914
106722,愛知県,名古屋市中川区,戸田五丁目,35.133343,136.806560
106723,愛知県,名古屋市中川区,戸田西一丁目,35.141421,136.802470
106724,愛知県,名古屋市中川区,戸田西二丁目,35.139447,136.802300
106725,愛知県,名古屋市中川区,戸田西三丁目,35.137241,136.802213
106726,愛知県,名古屋市中川区,戸田明正一丁目,35.145440,136.808892
106727,愛知県,名古屋市中川区,戸田明正二丁目,35.145212,136.805948
106728,愛知県,名古屋市中川区,戸田明正三丁目,35.145195,136.802770
106729,愛知県,名古屋市中川区,戸田ゆたか一丁目,35.134754,136.802219
106730,愛知県,名古屋市中川区,戸田ゆたか二丁目,35.132330,136.802951
106731,愛知県,名古屋市中川区,富川町一丁目,35.146370,136.877286
106732,愛知県,名古屋市中川区,富川町二丁目,35.144414,136.877327
106733,愛知県,名古屋市中川区,富川町三丁目,35.143103,136.877389
106734,愛知県,名古屋市中川区,富川町四丁目,35.142004,136.877534
106735,愛知県,名古屋市中川区,富川町五丁目,35.140720,136.877556
106736,愛知県,名古屋市中川区,富田町大字江松,35.126187,136.824334
106737,愛知県,名古屋市中川区,富田町大字包里,35.127441,136.813499
106738,愛知県,名古屋市中川区,富田町大字供米田,35.131167,136.811475
106739,愛知県,名古屋市中川区,富田町大字千音寺,35.160588,136.809918
106740,愛知県,名古屋市中川区,富田町大字戸田,35.147846,136.812067
106741,愛知県,名古屋市中川区,富田町大字長須賀,35.147916,136.828231
106742,愛知県,名古屋市中川区,富田町大字服部,35.152929,136.811946
106743,愛知県,名古屋市中川区,富田町大字春田,35.145967,136.811211
106744,愛知県,名古屋市中川区,富田町大字伏屋,35.142164,136.832687
106745,愛知県,名古屋市中川区,富田町大字前田,35.138916,136.834253
106746,愛知県,名古屋市中川区,富田町大字万場,35.153849,136.835894
106747,愛知県,名古屋市中川区,富田町大字榎津,35.134663,136.823194
106748,愛知県,名古屋市中川区,富永一丁目,35.124255,136.812723
106749,愛知県,名古屋市中川区,富永二丁目,35.123567,136.809756
106750,愛知県,名古屋市中川区,富永三丁目,35.122885,136.807601
106751,愛知県,名古屋市中川区,富永四丁目,35.123007,136.804915
106752,愛知県,名古屋市中川区,富船町一丁目,35.147195,136.874506
106753,愛知県,名古屋市中川区,富船町二丁目,35.146026,136.874652
106754,愛知県,名古屋市中川区,富船町三丁目,35.144326,136.874494
106755,愛知県,名古屋市中川区,富船町四丁目,35.142462,136.874663
106756,愛知県,名古屋市中川区,富船町五丁目,35.140664,136.874613
106757,愛知県,名古屋市中川区,中川運河,35.133953,136.876800
106758,愛知県,名古屋市中川区,中島新町一丁目,35.130782,136.852802
106759,愛知県,名古屋市中川区,中島新町二丁目,35.127936,136.851447
106760,愛知県,名古屋市中川区,中島新町三丁目,35.125366,136.851839
106761,愛知県,名古屋市中川区,中島新町四丁目,35.122618,136.852894
106762,愛知県,名古屋市中川区,長須賀一丁目,35.150403,136.825619
106763,愛知県,名古屋市中川区,長須賀二丁目,35.147516,136.825708
106764,愛知県,名古屋市中川区,長須賀三丁目,35.144925,136.826434
106765,愛知県,名古屋市中川区,中須町,35.134341,136.837880
106766,愛知県,名古屋市中川区,中野新町一丁目,35.128159,136.872053
106767,愛知県,名古屋市中川区,中野新町二丁目,35.127840,136.871210
106768,愛知県,名古屋市中川区,中野新町三丁目,35.127520,136.872082
106769,愛知県,名古屋市中川区,中野新町四丁目,35.127005,136.872043
106770,愛知県,名古屋市中川区,中野新町五丁目,35.126671,136.872407
106771,愛知県,名古屋市中川区,中野新町六丁目,35.126289,136.873272
106772,愛知県,名古屋市中川区,中野新町七丁目,35.125881,136.872095
106773,愛知県,名古屋市中川区,中野本町一丁目,35.132035,136.883800
106774,愛知県,名古屋市中川区,中野本町二丁目,35.131742,136.880353
106775,愛知県,名古屋市中川区,中花町,35.130998,136.846483
106776,愛知県,名古屋市中川区,長良町一丁目,35.153220,136.868830
106777,愛知県,名古屋市中川区,長良町二丁目,35.150874,136.869395
106778,愛知県,名古屋市中川区,長良町三丁目,35.149571,136.870217
106779,愛知県,名古屋市中川区,長良町四丁目,35.148598,136.870440
106780,愛知県,名古屋市中川区,長良町五丁目,35.148349,136.869043
106781,愛知県,名古屋市中川区,新家一丁目,35.157532,136.807271
106782,愛知県,名古屋市中川区,新家二丁目,35.155184,136.807436
106783,愛知県,名古屋市中川区,新家三丁目,35.157394,136.803402
106784,愛知県,名古屋市中川区,西中島一丁目,35.121890,136.849032
106785,愛知県,名古屋市中川区,西中島二丁目,35.121572,136.846648
106786,愛知県,名古屋市中川区,西日置一丁目,35.157595,136.889962
106787,愛知県,名古屋市中川区,西日置二丁目,35.155805,136.890125
106788,愛知県,名古屋市中川区,西日置町,35.154453,136.891907
106789,愛知県,名古屋市中川区,西日置町十丁目,35.157633,136.885169
106790,愛知県,名古屋市中川区,西日置町九丁目,35.157805,136.886838
106791,愛知県,名古屋市中川区,西伏屋一丁目,35.145351,136.822226
106792,愛知県,名古屋市中川区,西伏屋二丁目,35.142925,136.820849
106793,愛知県,名古屋市中川区,西伏屋三丁目,35.140540,136.821481
106794,愛知県,名古屋市中川区,二女子町一丁目,35.146192,136.879995
106795,愛知県,名古屋市中川区,二女子町二丁目,35.145494,136.880286
106796,愛知県,名古屋市中川区,二女子町三丁目,35.145106,136.879348
106797,愛知県,名古屋市中川区,二女子町四丁目,35.144576,136.878944
106798,愛知県,名古屋市中川区,二女子町五丁目,35.143585,136.879727
106799,愛知県,名古屋市中川区,二女子町六丁目,35.142781,136.879604
106800,愛知県,名古屋市中川区,二女子町七丁目,35.141737,136.879289
106801,愛知県,名古屋市中川区,野田一丁目,35.143245,136.847108
106802,愛知県,名古屋市中川区,野田二丁目,35.143241,136.842804
106803,愛知県,名古屋市中川区,野田三丁目,35.142400,136.838462
106804,愛知県,名古屋市中川区,乗越町一丁目,35.154179,136.871143
106805,愛知県,名古屋市中川区,乗越町二丁目,35.153271,136.870920
106806,愛知県,名古屋市中川区,乗越町三丁目,35.152261,136.871230
106807,愛知県,名古屋市中川区,葉池町一丁目,35.128870,136.867482
106808,愛知県,名古屋市中川区,葉池町二丁目,35.127536,136.867696
106809,愛知県,名古屋市中川区,畑田町一丁目,35.123510,136.862278
106810,愛知県,名古屋市中川区,畑田町二丁目,35.123375,136.860592
106811,愛知県,名古屋市中川区,畑田町三丁目,35.123292,136.858610
106812,愛知県,名古屋市中川区,畑田町四丁目,35.123124,136.856665
106813,愛知県,名古屋市中川区,幡野町,35.140532,136.888247
106814,愛知県,名古屋市中川区,八剱町一丁目,35.126343,136.883421
106815,愛知県,名古屋市中川区,八剱町二丁目,35.126341,136.882222
106816,愛知県,名古屋市中川区,八剱町三丁目,35.126230,136.880697
106817,愛知県,名古屋市中川区,八剱町四丁目,35.126015,136.879109
106818,愛知県,名古屋市中川区,八田町,35.147622,136.853596
106819,愛知県,名古屋市中川区,八田本町,35.146470,136.847745
106820,愛知県,名古屋市中川区,服部一丁目,35.151382,136.816985
106821,愛知県,名古屋市中川区,服部二丁目,35.148575,136.815765
106822,愛知県,名古屋市中川区,服部三丁目,35.149184,136.812425
106823,愛知県,名古屋市中川区,服部四丁目,35.151270,136.813085
106824,愛知県,名古屋市中川区,服部五丁目,35.150783,136.809924
106825,愛知県,名古屋市中川区,花池町一丁目,35.147714,136.849254
106826,愛知県,名古屋市中川区,花池町二丁目,35.147343,136.849220
106827,愛知県,名古屋市中川区,花池町三丁目,35.146955,136.849476
106828,愛知県,名古屋市中川区,花塚町一丁目,35.130529,136.884388
106829,愛知県,名古屋市中川区,花塚町二丁目,35.130407,136.883301
106830,愛知県,名古屋市中川区,花塚町三丁目,35.130885,136.881468
106831,愛知県,名古屋市中川区,花塚町四丁目,35.129837,136.881501
106832,愛知県,名古屋市中川区,春田一丁目,35.145117,136.811920
106833,愛知県,名古屋市中川区,春田二丁目,35.144832,136.814484
106834,愛知県,名古屋市中川区,春田三丁目,35.141625,136.813977
106835,愛知県,名古屋市中川区,春田四丁目,35.138533,136.812715
106836,愛知県,名古屋市中川区,春田五丁目,35.141124,136.811477
106837,愛知県,名古屋市中川区,東起町一丁目,35.122747,136.842955
106838,愛知県,名古屋市中川区,東起町二丁目,35.121838,136.843002
106839,愛知県,名古屋市中川区,東起町三丁目,35.120823,136.843044
106840,愛知県,名古屋市中川区,東起町四丁目,35.119407,136.842813
106841,愛知県,名古屋市中川区,東起町五丁目,35.118157,136.841688
106842,愛知県,名古屋市中川区,東かの里町,35.131438,136.817541
106843,愛知県,名古屋市中川区,東中島町一丁目,35.127729,136.859856
106844,愛知県,名古屋市中川区,東中島町二丁目,35.126793,136.859849
106845,愛知県,名古屋市中川区,東中島町三丁目,35.125846,136.859844
106846,愛知県,名古屋市中川区,東中島町四丁目,35.125166,136.859853
106847,愛知県,名古屋市中川区,東中島町五丁目,35.128240,136.855482
106848,愛知県,名古屋市中川区,東中島町六丁目,35.126783,136.856420
106849,愛知県,名古屋市中川区,東中島町七丁目,35.126023,136.856567
106850,愛知県,名古屋市中川区,東中島町八丁目,35.125166,136.856735
106851,愛知県,名古屋市中川区,東春田一丁目,35.145234,136.817394
106852,愛知県,名古屋市中川区,東春田二丁目,35.141637,136.817663
106853,愛知県,名古屋市中川区,東春田三丁目,35.138745,136.816888
106854,愛知県,名古屋市中川区,七反田町,35.152717,136.814315
106855,愛知県,名古屋市中川区,平戸町一丁目,35.130369,136.862659
106856,愛知県,名古屋市中川区,平戸町二丁目,35.128672,136.862741
106857,愛知県,名古屋市中川区,広川町一丁目,35.153399,136.882633
106858,愛知県,名古屋市中川区,広川町二丁目,35.152594,136.881406
106859,愛知県,名古屋市中川区,広川町三丁目,35.151444,136.880543
106860,愛知県,名古屋市中川区,広川町四丁目,35.150195,136.879476
106861,愛知県,名古屋市中川区,広川町五丁目,35.148586,136.878097
106862,愛知県,名古屋市中川区,広住町,35.155646,136.884171
106863,愛知県,名古屋市中川区,広田町一丁目,35.130751,136.857795
106864,愛知県,名古屋市中川区,広田町二丁目,35.129493,136.857874
106865,愛知県,名古屋市中川区,広田町三丁目,35.128409,136.857972
106866,愛知県,名古屋市中川区,福川町一丁目,35.130801,136.877846
106867,愛知県,名古屋市中川区,福川町二丁目,35.129030,136.877959
106868,愛知県,名古屋市中川区,福川町三丁目,35.127601,136.877827
106869,愛知県,名古屋市中川区,福川町四丁目,35.126115,136.877958
106870,愛知県,名古屋市中川区,福川町五丁目,35.125102,136.877918
106871,愛知県,名古屋市中川区,福島一丁目,35.123841,136.801773
106872,愛知県,名古屋市中川区,福島二丁目,35.123642,136.798773
106873,愛知県,名古屋市中川区,福島三丁目,35.126705,136.798698
106874,愛知県,名古屋市中川区,福住町,35.157134,136.880781
106875,愛知県,名古屋市中川区,福船町一丁目,35.130690,136.874907
106876,愛知県,名古屋市中川区,福船町二丁目,35.129081,136.875050
106877,愛知県,名古屋市中川区,福船町三丁目,35.127580,136.875103
106878,愛知県,名古屋市中川区,福船町四丁目,35.126241,136.875142
106879,愛知県,名古屋市中川区,福船町五丁目,35.125088,136.875181
106880,愛知県,名古屋市中川区,伏屋一丁目,35.144163,136.824789
106881,愛知県,名古屋市中川区,伏屋二丁目,35.141961,136.829099
106882,愛知県,名古屋市中川区,伏屋三丁目,35.140623,136.829274
106883,愛知県,名古屋市中川区,伏屋四丁目,35.140115,136.825289
106884,愛知県,名古屋市中川区,伏屋五丁目,35.142890,136.825105
106885,愛知県,名古屋市中川区,舟戸町,35.151173,136.877979
106886,愛知県,名古屋市中川区,豊成町,35.156055,136.877854
106887,愛知県,名古屋市中川区,法蔵町一丁目,35.124028,136.867654
106888,愛知県,名古屋市中川区,法蔵町二丁目,35.123685,136.864872
106889,愛知県,名古屋市中川区,細米町一丁目,35.136589,136.863626
106890,愛知県,名古屋市中川区,細米町二丁目,35.135517,136.864414
106891,愛知県,名古屋市中川区,法華一丁目,35.127846,136.846724
106892,愛知県,名古屋市中川区,法華二丁目,35.125524,136.846818
106893,愛知県,名古屋市中川区,法華西町,35.129970,136.843933
106894,愛知県,名古屋市中川区,法華西町一丁目,35.131839,136.842324
106895,愛知県,名古屋市中川区,法華西町二丁目,35.130884,136.841821
106896,愛知県,名古屋市中川区,法華西町三丁目,35.129774,136.842022
106897,愛知県,名古屋市中川区,法華西町四丁目,35.128836,136.842207
106898,愛知県,名古屋市中川区,法華西町五丁目,35.127931,136.841917
106899,愛知県,名古屋市中川区,法華西町六丁目,35.127479,136.843045
